SN,Source,WHO_REGION,Region,Country,ISO3,ISO2,ADMIN1,ADMIN1ID,ADMIN2,ADMIN2ID,IU_NAME,IU_ID,Location,SiteID,Longitude,Latitude,Georeliability,Location_type,Survey_type,Year,Age_start,Age_end,HK_examined,HK_positive,HK_prevalence,Asc_examined,Asc_positive,Asc_prevalence,TT_examined,TT_positive,TT_prevalence
24740,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Tchien,39198,Grand Gedeh,26823,Calvary Temple Assembly of God Mission School (Ctagms),,-8.13981,6.0822,3,,Mapping,2013,9,14,30,0,0,30,0,0,30,0,0
24741,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Konobo,39197,Grand Gedeh,26823,Deah Memorial Academy,,-7.87209,5.73651,3,,Mapping,2013,8,15,30,0,0,30,9,0.3,30,1,0.033333333
24742,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Tchien,39198,Grand Gedeh,26823,Doe Community School,,-8.1345623,6.0619392,1,,Mapping,2013,8,13,30,0,0,30,0,0,30,0,0
24743,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Tchien,39198,Grand Gedeh,26823,Doh School of Academy Excellence (Dsae),,-8.12883,6.0768,3,,Mapping,2013,9,14,30,4,0.133333333,30,5,0.166666667,30,1,0.033333333
24744,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Gbarzon,39196,Grand Gedeh,26823,Dorr Elementary School,,-8.554,6.31661,3,,Mapping,2013,8,15,30,0,0,30,3,0.1,30,0,0
24745,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Konobo,39197,Grand Gedeh,26823,Dweh Memorial School,,-7.87856,5.78586,3,,Mapping,2013,8,15,30,0,0,30,2,0.066666667,30,0,0
24746,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Tchien,39198,Grand Gedeh,26823,Elrz Public School,,-8.1163301,6.0776,3,,Mapping,2013,9,14,30,2,0.066666667,30,1,0.033333333,30,1,0.033333333
24747,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Tchien,39198,Grand Gedeh,26823,Faith International School (Fis),,-8.125,6.07361,3,,Mapping,2013,9,14,30,1,0.033333333,30,3,0.1,30,0,0
24748,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Tchien,39198,Grand Gedeh,26823,Faith Temple Elementary School (Ftes),,-8.13938,6.06291,3,,Mapping,2013,9,14,30,5,0.166666667,30,4,0.133333333,30,0,0
24749,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Tchien,39198,Grand Gedeh,26823,Garley Town Public School,,-8.14578,6.17987,3,,Mapping,2013,8,15,30,0,0,30,1,0.033333333,30,0,0
24750,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Tchien,39198,Grand Gedeh,26823,Garyea Memorial Academy (Gma),,-8.1307402,6.05652,3,,Mapping,2013,9,14,30,3,0.1,30,3,0.1,30,0,0
24751,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Gbarzon,39196,Grand Gedeh,26823,Gaye Town Elementary School,,-8.47744,6.16653,3,,Mapping,2013,8,15,30,1,0.033333333,30,0,0,30,0,0
24752,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Tchien,39198,Grand Gedeh,26823,Gbagba Elementary School,,-8.1256178,6.0825813,1,,Mapping,2013,8,15,30,0,0,30,5,0.166666667,30,8,0.266666667
24753,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Tchien,39198,Grand Gedeh,26823,Gboliken Public School,,-8.19208,6.1086,3,,Mapping,2013,9,14,30,5,0.166666667,30,3,0.1,30,3,0.1
24754,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Tchien,39198,Grand Gedeh,26823,Gbolue Public School (Gbeps),,-8.2212979,5.9222078,1,,Mapping,2013,9,14,30,5,0.166666667,30,4,0.133333333,30,0,0
24755,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Gbeapo,39225,Grand Gedeh,26823,Geeblo Elementary School (Ges1),,-8.2221699,5.58672,3,,Mapping,2013,8,15,30,0,0,30,1,0.033333333,30,0,0
24756,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Tchien,39198,Grand Gedeh,26823,Gleplay Elementary School (Gles),,-8.07636,6.13358,3,,Mapping,2013,9,14,30,4,0.133333333,30,0,0,30,1,0.033333333
24757,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Konobo,39197,Grand Gedeh,26823,Gorbowrogba Elementary School (Goes),,-8.35,5.75299,3,,Mapping,2013,9,14,30,4,0.133333333,30,3,0.1,30,4,0.133333333
24758,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Gbarzon,39196,Grand Gedeh,26823,Gwein Elementary School,,-8.3687296,6.2054,3,,Mapping,2013,9,14,30,2,0.066666667,30,2,0.066666667,30,1,0.033333333
24759,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Tchien,39198,Grand Gedeh,26823,Henry & Harris Christain Academy,,-8.1478901,6.06284,3,,Mapping,2013,9,14,30,2,0.066666667,30,3,0.1,30,0,0
24760,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Tchien,39198,Grand Gedeh,26823,J.c Barley,,-8.1331,6.06557,3,,Mapping,2013,9,14,30,6,0.2,30,4,0.133333333,30,1,0.033333333
24761,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Tchien,39198,Grand Gedeh,26823,Jarbah Town Elementary School (Jates),,-8.1636801,6.00139,3,,Mapping,2013,9,14,30,4,0.133333333,30,4,0.133333333,30,4,0.133333333
24762,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Konobo,39197,Grand Gedeh,26823,Jarwodee Elementary & Jr. High School (Jejhs),,-8.31705,5.61421,3,,Mapping,2013,8,15,30,0,0,30,0,0,30,0,0
24763,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Gbarzon,39196,Grand Gedeh,26823,Jarwodee Elementary School,,-8.60188,6.1126,3,,Mapping,2013,10,15,30,0,0,30,4,0.133333333,30,0,0
24764,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Konobo,39197,Grand Gedeh,26823,John Davis Public School,,-8.10361,5.6943,3,,Mapping,2013,8,15,30,2,0.066666667,30,1,0.033333333,30,0,0
24765,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Tchien,39198,Grand Gedeh,26823,Johnny Gaye Elementary School (Jees),,-8.1817503,5.98317,3,,Mapping,2013,9,14,30,5,0.166666667,30,4,0.133333333,30,1,0.033333333
24766,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Tchien,39198,Grand Gedeh,26823,Julutuzon Elementary School (Jutues),,-8.06761,6.0984,3,,Mapping,2013,9,14,30,6,0.2,30,2,0.066666667,30,1,0.033333333
24767,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Gbarzon,39196,Grand Gedeh,26823,Juluzon Elementary School,,-8.61135,6.09429,3,,Mapping,2013,8,15,30,1,0.033333333,30,1,0.033333333,30,0,0
24768,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Konobo,39197,Grand Gedeh,26823,Karlowleh Town Public School,,-8.1494198,5.74754,3,,Mapping,2013,8,15,30,1,0.033333333,30,0,0,30,0,0
24769,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Konobo,39197,Grand Gedeh,26823,Keh Town Public School (Ktps1),,-8.34307,5.6111468,1,,Mapping,2013,8,14,30,0,0,30,6,0.2,30,0,0
24770,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Konobo,39197,Grand Gedeh,26823,Konobo Central High,,-7.8529,5.76246,3,,Mapping,2013,8,14,30,7,0.233333333,30,5,0.166666667,30,5,0.166666667
24772,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Konobo,39197,Grand Gedeh,26823,Kyne Town Public School (Kytps),,-8.34139,5.77571,3,,Mapping,2013,9,14,30,7,0.233333333,30,5,0.166666667,30,1,0.033333333
24773,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Tchien,39198,Grand Gedeh,26823,Len Sheron Elementary School,,-8.13033,6.06996,3,,Mapping,2013,8,14,30,0,0,30,5,0.166666667,30,1,0.033333333
24774,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Gbarzon,39196,Grand Gedeh,26823,Lutheron Elementary School,,-8.44007,6.22877,3,,Mapping,2013,8,13,30,0,0,30,1,0.033333333,30,0,0
24775,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Tchien,39198,Grand Gedeh,26823,M.nixon Garlo Evangelical Lutheran School,,-8.1353183,6.0723865,1,,Mapping,2013,10,15,30,3,0.1,30,2,0.066666667,30,0,0
24776,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Tchien,39198,Grand Gedeh,26823,Manyea Town Elementary School (Mtes),,-8.08945,6.00462,3,,Mapping,2013,9,14,30,4,0.133333333,30,3,0.1,30,0,0
24777,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Gbarzon,39196,Grand Gedeh,26823,Marbo Elementary School,,-8.5103102,6.26896,3,,Mapping,2013,8,15,30,1,0.033333333,30,0,0,30,1,0.033333333
24778,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Tchien,39198,Grand Gedeh,26823,Mike Tuleh Wilson Elementary School,,-8.13326,6.0770321,1,,Mapping,2013,8,14,30,5,0.166666667,30,4,0.133333333,30,2,0.066666667
24779,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Tchien,39198,Grand Gedeh,26823,Mike Tuleh Wilson Jr & High School (Mtwhs),,-8.13322,6.07681,3,,Mapping,2013,13,14,30,5,0.166666667,30,5,0.166666667,30,2,0.066666667
24780,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Konobo,39197,Grand Gedeh,26823,Moses T. Brooks Elementary School,,-7.85294,5.76243,3,,Mapping,2013,8,15,30,9,0.3,30,9,0.3,30,5,0.166666667
24781,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Tchien,39198,Grand Gedeh,26823,Muslim Conselloration School (Mucs),,-8.13158,6.06902,3,,Mapping,2013,9,14,30,1,0.033333333,30,0,0,30,1,0.033333333
24782,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Tappita,39222,Grand Gedeh,26823,Myers Elementary School,,-8.62152,6.44097,3,,Mapping,2013,8,15,30,0,0,30,2,0.066666667,30,0,0
24784,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Tchien,39198,Grand Gedeh,26823,New Hope Christian Academy School (Nhca),,-8.12988,6.0861,3,,Mapping,2013,9,14,30,4,0.133333333,30,3,0.1,30,0,0
24785,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Konobo,39197,Grand Gedeh,26823,New Town Public School (Ntps),,-8.28561,5.61704,3,,Mapping,2013,8,15,30,2,0.066666667,30,2,0.066666667,30,0,0
24786,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Konobo,39197,Grand Gedeh,26823,Panwlorh Public School,,-8.12862,5.66499,3,,Mapping,2013,10,15,30,0,0,30,4,0.133333333,30,0,0
24787,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Gbeapo,39225,Grand Gedeh,26823,Pennoken Elementary & Jr. High School (Pejhs),,-8.15218,5.60749,3,,Mapping,2013,8,15,30,0,0,30,6,0.2,30,0,0
24788,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Konobo,39197,Grand Gedeh,26823,Peter C. Thomas Elementary School,,-7.98375,5.87523,3,,Mapping,2013,8,15,30,0,0,30,0,0,30,0,0
24789,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Konobo,39197,Grand Gedeh,26823,Petrokon Public School,,-8.1402702,5.64502,3,,Mapping,2013,8,14,30,0,0,30,4,0.133333333,30,0,0
24790,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Gbarzon,39196,Grand Gedeh,26823,Pokor Elementary School,,-8.57842,6.43554,3,,Mapping,2013,8,12,30,0,0,30,6,0.2,30,0,0
24791,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Gbarzon,39196,Grand Gedeh,26823,Polar Elementary and Jr High School,,-8.56301,6.15967,3,,Mapping,2013,8,15,30,0,0,30,4,0.133333333,30,0,0
24792,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Gbarzon,39196,Grand Gedeh,26823,Pouh Elementary School,,-8.41122,6.22714,3,,Mapping,2013,8,15,30,0,0,30,0,0,30,0,0
24793,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Tchien,39198,Grand Gedeh,26823,Precious Jewel Elementary School (Pjes),,-8.13875,6.06575,3,,Mapping,2013,9,14,30,4,0.133333333,30,2,0.066666667,30,1,0.033333333
24794,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Tchien,39198,Grand Gedeh,26823,Quarthy Memorial School,,-8.118173,6.0639439,1,,Mapping,2013,9,14,30,4,0.133333333,30,4,0.133333333,30,0,0
24795,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Tchien,39198,Grand Gedeh,26823,R.b. Richardson Baptist,,-8.13887,6.06572,3,,Mapping,2013,9,14,30,4,0.133333333,30,4,0.133333333,30,0,0
24797,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Konobo,39197,Grand Gedeh,26823,Sayon Memorial School,,-8.15564,5.81759,3,,Mapping,2013,8,15,30,3,0.1,30,4,0.133333333,30,1,0.033333333
24798,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Konobo,39197,Grand Gedeh,26823,Sennitrodru Elementary School,,-7.95608,5.8472,3,,Mapping,2013,8,15,30,0,0,30,0,0,30,1,0.033333333
24799,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Tchien,39198,Grand Gedeh,26823,Solid Foundation School,,-8.1411189,6.0749897,1,,Mapping,2013,9,14,30,1,0.033333333,30,2,0.066666667,30,0,0
24800,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Tchien,39198,Grand Gedeh,26823,Solo Town Public School,,-8.2609544,6.0722844,1,,Mapping,2013,8,15,30,0,0,30,0,0,30,1,0.033333333
24801,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Gbarzon,39196,Grand Gedeh,26823,Sowakan Public School 1,,-8.2822199,6.24017,3,,Mapping,2013,9,14,30,2,0.066666667,30,1,0.033333333,30,0,0
24802,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Tchien,39198,Grand Gedeh,26823,St. Paul Elementary School (Spls),,-8.1412601,6.06885,3,,Mapping,2013,8,15,30,7,0.233333333,30,3,0.1,30,0,0
24803,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Tchien,39198,Grand Gedeh,26823,St. Paul Lutheran School (Stpls),,-8.1430197,6.06075,3,,Mapping,2013,9,14,30,0,0,30,0,0,30,0,0
24804,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Tchien,39198,Grand Gedeh,26823,St. Philomena Catholic School (Spcs),,-8.13641,6.06553,3,,Mapping,2013,9,15,30,0,0,30,0,0,30,0,0
24805,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Gbarzon,39196,Grand Gedeh,26823,Tian Town Public School,,-8.48554,6.26283,3,,Mapping,2013,8,14,30,0,0,30,0,0,30,0,0
24806,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Gbarzon,39196,Grand Gedeh,26823,Toe Community School,,-8.55615,6.40514,3,,Mapping,2013,8,15,30,0,0,30,0,0,30,0,0
24807,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Gbarzon,39196,Grand Gedeh,26823,Toe Memorial Institude,,-8.55866,6.40851,3,,Mapping,2013,8,15,30,0,0,30,0,0,30,0,0
24808,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Gbarzon,39196,Grand Gedeh,26823,Tojalla Town Elementary,,-8.32183,6.09144,3,,Mapping,2013,8,13,30,0,0,30,4,0.133333333,30,0,0
24809,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Tchien,39198,Grand Gedeh,26823,Tsa Sunhill Elementary & Jr High School,,-8.1350899,6.08217,3,,Mapping,2013,8,14,30,1,0.033333333,30,2,0.066666667,30,0,0
24810,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Konobo,39197,Grand Gedeh,26823,Tuglor Public School,,-7.90971,5.84806,3,,Mapping,2013,8,14,30,0,0,30,10,0.333333333,30,0,0
24811,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Tchien,39198,Grand Gedeh,26823,"United Methodist School, Zwedru",,-8.1288086,6.0874704,1,,Mapping,2013,8,15,30,0,0,30,3,0.1,30,1,0.033333333
24812,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Tchien,39198,Grand Gedeh,26823,Wochirrc Community School (Wochir),,-8.1427521,6.0710796,1,,Mapping,2013,9,14,30,5,0.166666667,30,6,0.2,30,2,0.066666667
24813,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Konobo,39197,Grand Gedeh,26823,Wulu Town Public School,,-7.9170713,5.8232679,1,,Mapping,2013,8,15,30,0,0,30,1,0.033333333,30,0,0
24814,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Gbarzon,39196,Grand Gedeh,26823,Zabaku Elementary School,,-8.57416,6.13882,3,,Mapping,2013,8,15,30,2,0.066666667,30,2,0.066666667,30,0,0
24815,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Gbarzon,39196,Grand Gedeh,26823,Zai Town Public School,,-8.29686,6.19514,3,,Mapping,2013,8,15,30,0,0,30,0,0,30,1,0.033333333
24816,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Tchien,39198,Grand Gedeh,26823,Zewdru Elementary School,,-8.1393179,6.064944,1,,Mapping,2013,8,13,30,3,0.1,30,5,0.166666667,30,0,0
24817,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Gedeh,2751,Konobo,39197,Grand Gedeh,26823,Ziah Town Elementary School,,-7.853574,5.747776,1,,Mapping,2013,8,13,30,7,0.233333333,30,9,0.3,30,4,0.133333333
24819,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Kru,2752,Upper Kru Coast,39202,Grand Kru,26824,A. a Hoff Elem & Jr. High School,,-8.166228,4.670428,3,,Mapping,2015,10,14,50,0,0,50,44,0.88,50,0,0
24820,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Kru,2752,Trehn,39201,Grand Kru,26824,Anna e Holl Ums Elem & Jr High School,,-7.929604,4.501832,3,,Mapping,2015,10,14,50,0,0,50,44,0.88,50,0,0
24823,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Kru,2752,Sasstown,39200,Grand Kru,26824,Betu Elem & Jr. High School,,-8.481595,4.711743,3,,Mapping,2015,10,14,50,0,0,50,47,0.94,50,0,0
24824,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Kru,2752,Buah,39199,Grand Kru,26824,Buah Central High School,,-8.16352,4.945264,3,,Mapping,2015,10,14,50,0,0,50,40,0.8,50,0,0
24825,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Kru,2752,Upper Kru Coast,39202,Grand Kru,26824,Buloken Elem & Jr. High School,,-8.17868,4.611998,3,,Mapping,2015,10,14,50,0,0,50,46,0.92,50,0,0
24826,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Kru,2752,Upper Kru Coast,39202,Grand Kru,26824,Clinakeleh Elem School,,-8.212975,4.58042,3,,Mapping,2015,10,14,50,0,0,50,49,0.98,50,0,0
24827,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Kru,2752,Sasstown,39200,Grand Kru,26824,Dayokpo Public School,,-8.36996,4.749248,3,,Mapping,2015,10,14,50,0,0,50,40,0.8,50,0,0
24829,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Kru,2752,Buah,39199,Grand Kru,26824,Doe Swen Public School,,-8.269223,5.028806,3,,Mapping,2015,10,14,50,0,0,50,47,0.94,50,0,0
24830,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Kru,2752,Buah,39199,Grand Kru,26824,Dweken Community School,,-8.104409,5.054254,3,,Mapping,2015,10,14,50,0,0,50,43,0.86,50,0,0
24831,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Kru,2752,Sasstown,39200,Grand Kru,26824,G. t Worjloh Kg & Elem Sch,,-8.424846,4.672774,3,,Mapping,2015,10,14,50,0,0,50,43,0.86,50,0,0
24832,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Kru,2752,Trehn,39201,Grand Kru,26824,Garraway Elem. Jr & High School,,-7.929695,4.500498,3,,Mapping,2015,10,14,50,0,0,50,42,0.84,50,0,0
24833,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Kru,2752,Upper Kru Coast,39202,Grand Kru,26824,Gbanken Elem. & Jr. High Sch,,-8.115751,4.630403,3,,Mapping,2015,10,14,50,0,0,50,50,1,50,0,0
24834,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Kru,2752,Upper Kru Coast,39202,Grand Kru,26824,Gbuken Public School,,-8.162397,4.697493,3,,Mapping,2015,10,14,50,0,0,50,44,0.88,50,0,0
24835,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Kru,2752,Trehn,39201,Grand Kru,26824,Geneken Public School,,-7.914523,4.682786,3,,Mapping,2015,10,14,50,0,0,50,39,0.78,50,0,0
24836,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Kru,2752,Upper Kru Coast,39202,Grand Kru,26824,J. Blamo Toe Elem School,,-8.217525,4.67289,3,,Mapping,2015,10,14,50,0,0,50,49,0.98,50,0,0
24837,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Kru,2752,Upper Kru Coast,39202,Grand Kru,26824,J. t Nimely Elem. Schoo,,-8.219204,4.569542,3,,Mapping,2015,10,14,50,0,0,50,46,0.92,50,0,0
24838,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Kru,2752,Buah,39199,Grand Kru,26824,J.s. Doe Elem. School,,-8.163471,4.951529,3,,Mapping,2015,10,14,50,0,0,50,48,0.96,50,0,0
24839,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Kru,2752,Upper Kru Coast,39202,Grand Kru,26824,Jireh Solid Foundation School,,-8.235142,4.678927,3,,Mapping,2015,10,15,49,0,0,49,49,1,49,0,0
24840,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Kru,2752,Buah,39199,Grand Kru,26824,John S. Worken Elem School,,-8.240607,4.906716,3,,Mapping,2015,10,14,50,0,0,50,47,0.94,50,0,0
24841,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Kru,2752,Jaedae Jaedepo,39232,Grand Kru,26824,Mipliakpa Elem School,,-8.5314,4.962884,3,,Mapping,2015,10,14,50,0,0,50,41,0.82,50,0,0
24842,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Kru,2752,Trehn,39201,Grand Kru,26824,Newaken Elem. & Jr. High Sch,,-7.937527,4.69533,3,,Mapping,2015,10,14,50,0,0,50,42,0.84,50,0,0
24843,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Kru,2752,Sasstown,39200,Grand Kru,26824,Nifu Elem & Jr. High School,,-8.505749,4.726864,3,,Mapping,2015,10,14,50,0,0,50,46,0.92,50,0,0
24844,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Kru,2752,Sasstown,39200,Grand Kru,26824,Nrokwia Public School,,-8.30541,4.80949,3,,Mapping,2015,10,14,50,0,0,50,43,0.86,50,0,0
24846,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Kru,2752,Upper Kru Coast,39202,Grand Kru,26824,P. G. Wollor Elem School,,-8.217362,4.569143,3,,Mapping,2015,10,14,50,0,0,50,41,0.82,50,0,0
24847,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Kru,2752,Trehn,39201,Grand Kru,26824,Pennuken Elem & Jr High School,,-7.910688,4.673741,3,,Mapping,2015,10,14,50,0,0,50,41,0.82,50,0,0
24848,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Kru,2752,Buah,39199,Grand Kru,26824,Peter Trah Elem School,,-8.160263,4.957507,3,,Mapping,2015,10,14,50,0,0,50,44,0.88,50,0,0
24850,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Kru,2752,Buah,39199,Grand Kru,26824,S. s Chea Elem School,,-8.103878,5.055078,3,,Mapping,2015,10,14,50,0,0,50,41,0.82,50,0,0
24851,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Kru,2752,Upper Kru Coast,39202,Grand Kru,26824,S.j. k Nyanpan School,,-8.239271,4.670503,3,,Mapping,2015,10,15,50,0,0,50,50,1,50,0,0
24852,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Kru,2752,Buah,39199,Grand Kru,26824,Sally B. Toobyabu Elem School,,-8.16361,4.942927,3,,Mapping,2015,10,14,50,0,0,50,44,0.88,50,0,0
24853,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Kru,2752,Upper Kru Coast,39202,Grand Kru,26824,Samford Dennis Elem & Jr High Sch,,-8.234186,4.671329,3,,Mapping,2015,10,14,50,0,0,50,43,0.86,50,0,0
24854,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Kru,2752,Sasstown,39200,Grand Kru,26824,Sasstown Elem School,,-8.432173,4.674032,3,,Mapping,2015,10,14,50,0,0,50,50,1,50,0,0
24855,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Kru,2752,Upper Kru Coast,39202,Grand Kru,26824,St. Patrick Elem & Jr. High School,,-8.218518,4.569189,3,,Mapping,2015,10,14,50,0,0,50,48,0.96,50,0,0
24856,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Kru,2752,Sasstown,39200,Grand Kru,26824,St. Paul Elem School,,-8.42993,4.667567,3,,Mapping,2015,10,14,50,0,0,50,50,1,50,0,0
24859,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Kru,2752,Buah,39199,Grand Kru,26824,Taybu Elem School,,-8.181666,4.975373,3,,Mapping,2015,10,14,50,0,0,50,44,0.88,50,0,0
24860,SCI,AFRO,Western Africa,Liberia,LBR,LR,Grand Kru,2752,Trehn,39201,Grand Kru,26824,Wateken Elem & Jr. High Sch,,-7.889448,4.551116,3,,Mapping,2015,10,14,50,0,0,50,47,0.94,50,0,0
